0.,1.2975617010279438e9
0.,1.2975617085285513e9
0.,1.2975617160258224e9
1.,1.2975617235188038e9
1.,1.297561731006544e9
2.,1.297561738488093e9
3.,1.2975617459625013e9
4.,1.2975617534288218e9
5.,1.2975617608861094e9
6.,1.2975617683334208e9
6.,1.2975617757698152e9
7.,1.297561783194355e9
7.,1.2975617906061046e9
8.,1.2975617980041318e9
9.,1.2975618053875082e9
10.,1.297561812755308e9
11.,1.2975618201066096e9
12.,1.2975618274404957e9
13.,1.2975618347560525e9
14.,1.2975618420523715e9
14.,1.2975618493285477e9
15.,1.2975618565836818e9
15.,1.2975618638168793e9
16.,1.2975618710272508e9
17.,1.2975618782139125e9
18.,1.2975618853759863e9
19.,1.2975618925126002e9
20.,1.2975618996228874e9
21.,1.2975619067059886e9
22.,1.2975619137610502e9
22.,1.2975619207872255e9
23.,1.297561927783675e9
23.,1.2975619347495656e9
24.,1.2975619416840723e9
25.,1.297561948586377e9
25.,1.2975619554556692e9
26.,1.2975619622911468e9
27.,1.2975619690920153e9
28.,1.2975619758574886e9
29.,1.2975619825867891e9
30.,1.2975619892791474e9
30.,1.297561995933803e9
31.,1.2975620025500047e9
31.,1.2975620091270099e9
32.,1.2975620156640856e9
33.,1.297562022160508e9
34.,1.297562028615563e9
35.,1.297562035028546e9
36.,1.2975620413987632e9
37.,1.2975620477255297e9
38.,1.2975620540081713e9
38.,1.2975620602460244e9
39.,1.2975620664384353e9
39.,1.2975620725847619e9
40.,1.2975620786843717e9
40.,1.297562084736644e9
41.,1.297562090740969e9
42.,1.2975620966967475e9
43.,1.2975621026033926e9
44.,1.2975621084603279e9
45.,1.297562114266989e9
46.,1.297562120022823e9
46.,1.2975621257272892e9
47.,1.2975621313798583e9
47.,1.2975621369800127e9
48.,1.297562142527248e9
49.,1.2975621480210707e9
50.,1.2975621534610007e9
51.,1.2975621588465695e9
52.,1.2975621641773214e9
53.,1.2975621694528134e9
54.,1.2975621746726146e9
54.,1.2975621798363073e9
55.,1.2975621849434865e9
55.,1.2975621899937599e9
56.,1.2975621949867482e9
56.,1.2975621999220853e9
57.,1.2975622047994175e9
58.,1.297562209618405e9
59.,1.297562214378721e9
60.,1.2975622190800512e9
61.,1.297562223722095e9
62.,1.2975622283045657e9
63.,1.2975622328271887e9
64.,1.297562237289704e9
64.,1.297562241691864e9
65.,1.2975622460334349e9
66.,1.2975622503141966e9
67.,1.297562254533942e9
68.,1.2975622586924777e9
69.,1.2975622627896235e9
70.,1.2975622668252134e9
71.,1.2975622707990942e9
72.,1.2975622747111263e9
72.,1.297562278561184e9
73.,1.2975622823491542e9
74.,1.2975622860749383e9
75.,1.2975622897384505e9
76.,1.2975622933396187e9
77.,1.297562296878384e9
78.,1.2975623003547013e9
79.,1.2975623037685382e9
79.,1.2975623071198764e9
80.,1.2975623104087098e9
80.,1.2975623136350467e9
81.,1.297562316798908e9
82.,1.297562319900328e9
83.,1.2975623229393535e9
84.,1.2975623259160452e9
85.,1.297562328830476e9
86.,1.2975623316827326e9
87.,1.2975623344729135e9
87.,1.2975623372011309e9
88.,1.2975623398675091e9
88.,1.2975623424721854e9
89.,1.2975623450153093e9
90.,1.2975623474970436e9
91.,1.2975623499175622e9
92.,1.2975623522770524e9
93.,1.2975623545757134e9
94.,1.297562356813756e9
95.,1.2975623589914038e9
95.,1.297562361108892e9
96.,1.2975623631664672e9
96.,1.2975623651643882e9
97.,1.2975623671029253e9
98.,1.2975623689823601e9
99.,1.297562370802986e9
100.,1.2975623725651066e9
101.,1.2975623742690382e9
102.,1.2975623759151065e9
103.,1.2975623775036492e9
103.,1.2975623790350142e9
104.,1.2975623805095599e9
104.,1.2975623819276555e9
105.,1.2975623832896802e9
106.,1.297562384596024e9
106.,1.297562385847086e9
107.,1.2975623870432756e9
108.,1.2975623881850123e9
109.,1.297562389272725e9
110.,1.2975623903068516e9
111.,1.2975623912878397e9
111.,1.2975623922161458e9
112.,1.2975623930922358e9
112.,1.2975623939165835e9
113.,1.2975623946896727e9
114.,1.297562395411994e9
115.,1.2975623960840478e9
116.,1.2975623967063417e9
117.,1.2975623972793918e9
118.,1.2975623978037212e9
119.,1.2975623982798615e9
119.,1.2975623987083514e9
120.,1.2975623990897365e9
120.,1.29756239942457e9
121.,1.2975623997134118e9
122.,1.2975623999568286e9
123.,1.297562400155393e9
124.,1.2975624003096845e9
125.,1.297562400420289e9
126.,1.297562400487798e9
127.,1.2975624005128086e9
127.,1.2975624004959235e9
128.,1.2975624004377513e9
128.,1.2975624003389053e9
129.,1.2975624002000039e9
129.,1.2975624000216703e9
130.,1.2975623998045325e9
131.,1.2975623995492227e9
132.,1.2975623992563777e9
133.,1.2975623989266374e9
134.,1.2975623985606468e9
135.,1.2975623981590533e9
136.,1.2975623977225087e9
136.,1.2975623972516675e9
137.,1.2975623967471874e9
137.,1.297562396209729e9
138.,1.297562395639955e9
139.,1.2975623950385318e9
139.,1.2975623944061263e9
140.,1.297562393743409e9
141.,1.2975623930510511e9
142.,1.2975623923297265e9
143.,1.2975623915801094e9
144.,1.297562390802876e9
144.,1.2975623899987035e9
145.,1.2975623891682696e9
145.,1.297562388312253e9
146.,1.2975623874313326e9
147.,1.2975623865261877e9
148.,1.2975623855974977e9
149.,1.2975623846459415e9
150.,1.2975623836721983e9
151.,1.2975623826769462e9
152.,1.297562381660863e9
152.,1.297562380624625e9
153.,1.2975623795689085e9
153.,1.2975623784943874e9
154.,1.2975623774017346e9
155.,1.2975623762916214e9
156.,1.2975623751647172e9
157.,1.2975623740216894e9
158.,1.2975623728632028e9
159.,1.2975623716899207e9
160.,1.2975623705025027e9
160.,1.2975623693016064e9
161.,1.2975623680878866e9
161.,1.2975623668619943e9
161.,1.2975623656245775e9
162.,1.2975623643762813e9
163.,1.2975623631177464e9
164.,1.29756236184961e9
165.,1.297562360572506e9
166.,1.2975623592870626e9
167.,1.2975623579939053e9
168.,1.2975623566936543e9
168.,1.2975623553869255e9
169.,1.29756235407433e9
169.,1.2975623527564738e9
170.,1.297562351433958e9
171.,1.2975623501073787e9
172.,1.2975623487773259e9
173.,1.297562347444385e9
174.,1.297562346109135e9
175.,1.2975623447721496e9
176.,1.2975623434339962e9
176.,1.2975623420952363e9
177.,1.2975623407564254e9
177.,1.297562339418112e9
178.,1.2975623380808392e9
178.,1.297562336745142e9
179.,1.2975623354115503e9
180.,1.297562334080586e9
181.,1.2975623327527647e9
182.,1.2975623314285944e9
183.,1.297562330108576e9
184.,1.2975623287932038e9
184.,1.2975623274829638e9
185.,1.297562326178335e9
185.,1.2975623248797884e9
186.,1.2975623235877876e9
186.,1.2975623223027885e9
187.,1.2975623210252388e9
188.,1.297562319755578e9
188.,1.2975623184942381e9
189.,1.2975623172416427e9
190.,1.297562315998207e9
191.,1.297562314764338e9
192.,1.2975623135404344e9
193.,1.297562312326886e9
194.,1.2975623111240745e9
194.,1.2975623099323728e9
195.,1.2975623087521453e9
196.,1.2975623075837474e9
197.,1.297562306427526e9
198.,1.2975623052838187e9
199.,1.2975623041529548e9
200.,1.2975623030352542e9
201.,1.2975623019310281e9
201.,1.2975623008405786e9
202.,1.2975622997641983e9
202.,1.2975622987021713e9
202.,1.2975622976547723e9
203.,1.2975622966222668e9
204.,1.2975622956049113e9
205.,1.2975622946029527e9
206.,1.2975622936166291e9
207.,1.2975622926461692e9
208.,1.2975622916917922e9
209.,1.2975622907537084e9
209.,1.2975622898321185e9
210.,1.2975622889272141e9
210.,1.2975622880391774e9
210.,1.2975622871681817e9
211.,1.29756228631439e9
212.,1.2975622854779572e9
212.,1.2975622846590285e9
213.,1.2975622838577397e9
214.,1.2975622830742173e9
215.,1.297562282308579e9
216.,1.2975622815609329e9
217.,1.2975622808313782e9
217.,1.2975622801200047e9
218.,1.2975622794268935e9
218.,1.2975622787521162e9
219.,1.2975622780957355e9
220.,1.2975622774578056e9
221.,1.297562276838371e9
222.,1.297562276237468e9
223.,1.297562275655123e9
224.,1.2975622750913548e9
225.,1.2975622745461729e9
225.,1.2975622740195782e9
226.,1.2975622735115626e9
226.,1.29756227302211e9
227.,1.2975622725511956e9
227.,1.297562272098786e9
228.,1.29756227166484e9
229.,1.297562271249307e9
230.,1.2975622708521292e9
231.,1.2975622704732404e9
232.,1.2975622701125662e9
233.,1.2975622697700243e9
233.,1.2975622694455245e9
234.,1.2975622691389687e9
234.,1.2975622688502514e9
235.,1.2975622685792592e9
235.,1.2975622683258712e9
236.,1.2975622680899591e9
237.,1.2975622678713875e9
238.,1.2975622676700134e9
239.,1.297562267485687e9
240.,1.297562267318251e9
241.,1.2975622671675415e9
241.,1.2975622670333881e9
242.,1.2975622669156132e9
242.,1.2975622668140326e9
243.,1.297562266728456e9
244.,1.2975622666586866e9
245.,1.2975622666045213e9
246.,1.2975622665657506e9
247.,1.2975622665421598e9
248.,1.2975622665335274e9
249.,1.2975622665396266e9
250.,1.2975622665602248e9
251.,1.2975622665950844e9
251.,1.2975622666439617e9
252.,1.297562266706608e9
253.,1.29756226678277e9
253.,1.2975622668721886e9
254.,1.2975622669746e9
255.,1.2975622670897365e9
256.,1.2975622672173245e9
257.,1.2975622673570874e9
258.,1.2975622675087428e9
