0.000	7.792
0.000	7.792
0.000	7.792
0.000	7.780
0.000	7.780
1.000	7.780
1.000	7.780
2.000	7.780
2.000	7.780
2.000	7.780
2.000	7.780
3.000	7.780
4.000	7.780
4.000	7.780
5.000	7.780
5.000	7.780
5.000	7.780
6.000	7.780
6.000	7.780
6.000	7.780
7.000	7.780
7.000	7.780
7.000	7.780
7.000	7.780
8.000	7.775
8.000	7.775
8.000	7.775
9.000	7.775
9.000	7.775
9.000	7.775
10.000	7.775
10.000	7.775
10.000	7.775
11.000	7.775
12.000	7.775
12.000	7.775
13.000	7.775
13.000	7.775
13.000	7.775
13.000	7.775
14.000	7.775
14.000	7.775
14.000	7.775
15.000	7.775
15.000	7.775
15.000	7.775
16.000	7.716
16.000	7.716
17.000	7.716
17.000	7.716
17.000	7.716
17.000	7.716
18.000	7.716
18.000	7.716
19.000	7.716
20.000	7.716
20.000	7.716
20.000	7.716
21.000	7.716
21.000	7.716
21.000	7.716
22.000	7.716
22.000	7.716
22.000	7.716
23.000	7.716
23.000	7.716
23.000	7.723
23.000	7.723
24.000	7.723
24.000	7.723
24.000	7.723
25.000	7.723
25.000	7.723
25.000	7.723
26.000	7.723
26.000	7.723
27.000	7.723
28.000	7.723
28.000	7.723
28.000	7.723
29.000	7.723
29.000	7.723
29.000	7.723
30.000	7.723
30.000	7.723
30.000	7.723
31.000	7.723
31.000	7.723
31.000	7.684
32.000	7.684
32.000	7.684
32.000	7.684
33.000	7.684
33.000	7.684
33.000	7.684
33.000	7.684
34.000	7.684
35.000	7.684
36.000	7.684
36.000	7.684
36.000	7.684
36.000	7.684
37.000	7.684
37.000	7.684
37.000	7.684
38.000	7.684
38.000	7.684
38.000	7.684
39.000	7.684
39.000	7.712
39.000	7.712
40.000	7.712
40.000	7.712
40.000	7.712
41.000	7.712
41.000	7.712
41.000	7.712
42.000	7.712
43.000	7.712
43.000	7.712
44.000	7.712
44.000	7.712
44.000	7.712
45.000	7.712
45.000	7.712
45.000	7.712
46.000	7.712
46.000	7.712
46.000	7.712
47.000	7.709
47.000	7.709
47.000	7.709
48.000	7.709
48.000	7.709
48.000	7.709
49.000	7.709
49.000	7.709
49.000	7.709
50.000	7.709
50.000	7.709
51.000	7.709
52.000	7.709
52.000	7.709
52.000	7.709
53.000	7.709
53.000	7.709
53.000	7.709
54.000	7.709
54.000	7.709
54.000	7.709
55.000	7.703
55.000	7.703
56.000	7.703
56.000	7.703
56.000	7.703
56.000	7.703
57.000	7.703
57.000	7.703
57.000	7.703
58.000	7.703
59.000	7.703
60.000	7.703
60.000	7.703
60.000	7.703
61.000	7.703
61.000	7.703
61.000	7.703
62.000	7.703
62.000	7.703
62.000	7.703
62.000	7.712
63.000	7.712
63.000	7.712
63.000	7.712
64.000	7.712
64.000	7.712
64.000	7.712
65.000	7.712
65.000	7.712
65.000	7.712
66.000	7.712
67.000	7.712
67.000	7.712
68.000	7.712
68.000	7.712
68.000	7.712
69.000	7.712
69.000	7.712
69.000	7.712
70.000	7.712
70.000	7.712
70.000	7.728
71.000	7.728
72.000	7.728
72.000	7.728
72.000	7.728
73.000	7.728
73.000	7.728
73.000	7.728
74.000	7.728
75.000	7.728
75.000	7.728
76.000	7.728
76.000	7.728
76.000	7.728
77.000	7.728
77.000	7.728
77.000	7.728
78.000	7.728
78.000	7.728
78.000	7.724
79.000	7.724
79.000	7.724
79.000	7.724
80.000	7.724
80.000	7.724
80.000	7.724
81.000	7.724
81.000	7.724
82.000	7.724
83.000	7.724
83.000	7.724
83.000	7.724
84.000	7.724
84.000	7.724
84.000	7.724
85.000	7.724
85.000	7.724
85.000	7.724
86.000	7.724
86.000	7.733
87.000	7.733
87.000	7.733
87.000	7.733
88.000	7.733
88.000	7.733
88.000	7.733
89.000	7.733
90.000	7.733
91.000	7.733
91.000	7.733
91.000	7.733
92.000	7.733
92.000	7.733
92.000	7.733
92.000	7.733
93.000	7.733
93.000	7.733
94.000	7.733
94.000	7.708
94.000	7.708
94.000	7.708
95.000	7.708
95.000	7.708
95.000	7.708
96.000	7.708
96.000	7.708
96.000	7.708
97.000	7.708
98.000	7.708
98.000	7.708
99.000	7.708
99.000	7.708
100.000	7.708
100.000	7.708
101.000	7.708
101.000	7.708
102.000	7.708
102.000	7.737
103.000	7.737
103.000	7.737
104.000	7.737
104.000	7.737
105.000	7.737
105.000	7.737
106.000	7.737
107.000	7.737
107.000	7.737
107.000	7.737
108.000	7.737
108.000	7.737
108.000	7.737
109.000	7.737
109.000	7.737
109.000	7.737
110.000	7.744
110.000	7.744
111.000	7.744
111.000	7.744
111.000	7.744
112.000	7.744
112.000	7.744
112.000	7.744
112.000	7.744
113.000	7.744
114.000	7.744
114.000	7.744
115.000	7.744
115.000	7.744
115.000	7.744
116.000	7.744
116.000	7.744
116.000	7.744
117.000	7.744
117.000	7.744
117.000	7.744
118.000	7.733
118.000	7.733
118.000	7.733
119.000	7.733
119.000	7.733
119.000	7.733
120.000	7.733
120.000	7.733
120.000	7.733
121.000	7.733
122.000	7.733
122.000	7.733
123.000	7.733
123.000	7.733
123.000	7.733
123.000	7.733
124.000	7.733
124.000	7.733
124.000	7.733
125.000	7.733
125.000	7.733
125.000	7.786
126.000	7.786
126.000	7.786
127.000	7.786
127.000	7.786
127.000	7.786
128.000	7.786
128.000	7.786
129.000	7.786
130.000	7.786
130.000	7.786
130.000	7.786
131.000	7.786
131.000	7.786
131.000	7.786
132.000	7.786
132.000	7.786
132.000	7.786
133.000	7.786
133.000	7.786
133.000	7.766
134.000	7.766
134.000	7.766
134.000	7.766
135.000	7.766
135.000	7.766
135.000	7.766
136.000	7.766
136.000	7.766
137.000	7.766
138.000	7.766
138.000	7.766
138.000	7.766
139.000	7.766
139.000	7.766
139.000	7.766
140.000	7.766
140.000	7.766
140.000	7.766
140.000	7.766
141.000	7.766
141.000	7.768
141.000	7.768
142.000	7.768
142.000	7.768
143.000	7.768
143.000	7.768
143.000	7.768
144.000	7.768
145.000	7.768
146.000	7.768
146.000	7.768
146.000	7.768
146.000	7.768
147.000	7.768
147.000	7.768
147.000	7.768
148.000	7.768
148.000	7.768
148.000	7.768
149.000	7.768
149.000	7.762
149.000	7.762
150.000	7.762
150.000	7.762
150.000	7.762
151.000	7.762
151.000	7.762
151.000	7.762
152.000	7.762
152.000	7.762
153.000	7.762
154.000	7.762
154.000	7.762
154.000	7.762
155.000	7.762
155.000	7.762
155.000	7.762
156.000	7.762
156.000	7.762
156.000	7.762
157.000	7.769
157.000	7.769
157.000	7.769
158.000	7.769
158.000	7.769
158.000	7.769
159.000	7.769
159.000	7.769
159.000	7.769
159.000	7.769
160.000	7.769
161.000	7.769
162.000	7.769
162.000	7.769
162.000	7.769
162.000	7.769
163.000	7.769
163.000	7.769
163.000	7.769
164.000	7.769
164.000	7.769
164.000	7.769
165.000	7.795
165.000	7.795
166.000	7.795
166.000	7.795
166.000	7.795
167.000	7.795
167.000	7.795
167.000	7.795
168.000	7.795
169.000	7.795
169.000	7.795
170.000	7.795
170.000	7.795
170.000	7.795
171.000	7.795
171.000	7.795
171.000	7.795
172.000	7.795
172.000	7.795
172.000	7.795
172.000	7.797
173.000	7.797
173.000	7.797
173.000	7.797
174.000	7.797
174.000	7.797
174.000	7.797
175.000	7.797
175.000	7.797
176.000	7.797
177.000	7.797
177.000	7.797
178.000	7.797
178.000	7.797
178.000	7.797
178.000	7.797
179.000	7.797
179.000	7.797
179.000	7.797
180.000	7.797
180.000	7.797
180.000	7.788
181.000	7.788
181.000	7.788
181.000	7.788
182.000	7.788
182.000	7.788
182.000	7.788
183.000	7.788
183.000	7.788
184.000	7.788
185.000	7.788
185.000	7.788
185.000	7.788
186.000	7.788
186.000	7.788
186.000	7.788
187.000	7.788
187.000	7.788
187.000	7.788
188.000	7.788
188.000	7.788
188.000	7.781
189.000	7.781
189.000	7.781
189.000	7.781
189.000	7.781
190.000	7.781
190.000	7.781
190.000	7.781
191.000	7.781
192.000	7.781
193.000	7.781
193.000	7.781
193.000	7.781
194.000	7.781
194.000	7.781
194.000	7.781
195.000	7.781
195.000	7.781
