0.000	8.508
0.000	8.508
0.000	8.508
0.000	8.508
0.000	8.508
1.000	8.508
1.000	8.508
1.000	8.508
2.000	8.508
2.000	8.508
3.000	8.508
3.000	8.508
4.000	8.508
4.000	8.508
5.000	8.726
6.000	8.726
7.000	8.726
8.000	8.726
9.000	8.726
10.000	8.726
11.000	8.726
11.000	8.726
15.000	8.726
18.000	8.726
19.000	8.726
20.000	8.726
22.000	8.726
23.000	8.726
24.000	8.726
25.000	8.726
27.000	8.726
28.000	8.726
30.000	8.726
31.000	8.726
33.000	8.669
34.000	8.669
36.000	8.669
37.000	8.669
39.000	8.669
40.000	8.669
42.000	8.669
43.000	8.669
45.000	8.669
46.000	8.669
50.000	8.669
55.000	8.669
56.000	8.669
58.000	8.669
59.000	8.669
61.000	8.669
62.000	8.669
64.000	8.669
65.000	8.669
67.000	8.669
68.000	8.669
70.000	8.669
71.000	8.583
73.000	8.583
74.000	8.583
76.000	8.583
85.000	8.583
91.000	8.583
94.000	8.583
96.000	8.583
97.000	8.583
99.000	8.583
100.000	8.583
102.000	8.583
103.000	8.583
105.000	8.583
106.000	8.583
108.000	8.583
109.000	8.583
111.000	8.876
112.000	8.876
114.000	8.876
115.000	8.876
117.000	8.876
118.000	8.876
120.000	8.876
121.000	8.876
123.000	8.876
124.000	8.876
128.000	8.876
133.000	8.876
134.000	8.876
136.000	8.876
137.000	8.876
139.000	8.876
140.000	8.876
142.000	8.876
143.000	8.876
145.000	8.876
146.000	8.876
148.000	8.876
149.000	8.923
151.000	8.923
152.000	8.923
154.000	8.923
155.000	8.923
157.000	8.923
158.000	8.923
160.000	8.923
161.000	8.923
163.000	8.923
167.000	8.923
171.000	8.923
173.000	8.923
175.000	8.923
176.000	8.923
178.000	8.923
179.000	8.923
181.000	8.923
182.000	8.923
184.000	8.923
185.000	8.923
187.000	8.923
189.000	8.426
190.000	8.426
192.000	8.426
194.000	8.426
195.000	8.426
197.000	8.426
198.000	8.426
200.000	8.426
201.000	8.426
206.000	8.426
211.000	8.426
212.000	8.426
214.000	8.426
216.000	8.426
217.000	8.426
219.000	8.426
221.000	8.426
222.000	8.426
224.000	8.426
225.000	8.426
227.000	8.165
229.000	8.165
232.000	8.165
233.000	8.165
235.000	8.165
236.000	8.165
238.000	8.165
240.000	8.165
241.000	8.165
245.000	8.165
250.000	8.165
251.000	8.165
253.000	8.165
254.000	8.165
256.000	8.165
258.000	8.165
259.000	8.165
261.000	8.165
262.000	8.165
264.000	8.165
266.000	8.690
267.000	8.690
269.000	8.690
270.000	8.690
272.000	8.690
274.000	8.690
275.000	8.690
277.000	8.690
278.000	8.690
280.000	8.690
284.000	8.690
288.000	8.690
290.000	8.690
292.000	8.690
293.000	8.690
295.000	8.690
296.000	8.690
298.000	8.690
300.000	8.690
301.000	8.690
303.000	8.690
304.000	8.690
306.000	8.437
307.000	8.437
309.000	8.437
310.000	8.437
312.000	8.437
314.000	8.437
315.000	8.437
317.000	8.437
318.000	8.437
323.000	8.437
327.000	8.437
329.000	8.437
330.000	8.437
332.000	8.437
334.000	8.437
335.000	8.437
337.000	8.437
338.000	8.437
340.000	8.437
341.000	8.437
343.000	8.437
344.000	8.714
346.000	8.714
347.000	8.714
349.000	8.714
350.000	8.714
352.000	8.714
353.000	8.714
355.000	8.714
357.000	8.714
361.000	8.714
366.000	8.714
368.000	8.714
369.000	8.714
371.000	8.714
372.000	8.714
374.000	8.714
376.000	8.714
377.000	8.714
379.000	8.714
380.000	8.714
383.000	8.744
385.000	8.744
388.000	8.744
389.000	8.744
391.000	8.744
397.000	8.744
400.000	8.744
405.000	8.744
406.000	8.744
408.000	8.744
410.000	8.744
411.000	8.744
413.000	8.744
414.000	8.744
416.000	8.744
418.000	8.744
419.000	8.744
421.000	8.723
422.000	8.723
424.000	8.723
426.000	8.723
427.000	8.723
429.000	8.723
430.000	8.723
432.000	8.723
433.000	8.723
435.000	8.723
439.000	8.723
444.000	8.723
445.000	8.723
447.000	8.723
448.000	8.723
450.000	8.723
452.000	8.723
453.000	8.723
455.000	8.723
456.000	8.723
458.000	8.723
459.000	8.723
461.000	8.249
463.000	8.249
464.000	8.249
466.000	8.249
467.000	8.249
469.000	8.249
471.000	8.249
473.000	8.249
478.000	8.249
483.000	8.249
484.000	8.249
486.000	8.249
488.000	8.249
490.000	8.249
492.000	8.249
494.000	8.249
495.000	8.249
497.000	8.249
499.000	8.482
501.000	8.482
502.000	8.482
504.000	8.482
506.000	8.482
507.000	8.482
509.000	8.482
510.000	8.482
512.000	8.482
513.000	8.482
517.000	8.482
522.000	8.482
523.000	8.482
525.000	8.482
526.000	8.482
528.000	8.482
529.000	8.482
531.000	8.482
533.000	8.482
534.000	8.482
536.000	8.482
537.000	8.482
539.000	8.589
540.000	8.589
542.000	8.589
544.000	8.589
545.000	8.589
547.000	8.589
549.000	8.589
550.000	8.589
552.000	8.589
556.000	8.589
560.000	8.589
562.000	8.589
563.000	8.589
565.000	8.589
567.000	8.589
568.000	8.589
570.000	8.589
571.000	8.589
573.000	8.589
575.000	8.589
576.000	8.589
578.000	8.690
579.000	8.690
581.000	8.690
583.000	8.690
584.000	8.690
586.000	8.690
587.000	8.690
589.000	8.690
591.000	8.690
595.000	8.690
599.000	8.690
601.000	8.690
603.000	8.690
604.000	8.690
606.000	8.690
607.000	8.690
609.000	8.690
610.000	8.690
612.000	8.690
613.000	8.690
615.000	8.690
617.000	8.273
618.000	8.273
620.000	8.273
622.000	8.273
623.000	8.273
625.000	8.273
626.000	8.273
628.000	8.273
629.000	8.273
634.000	8.273
638.000	8.273
640.000	8.273
641.000	8.273
643.000	8.273
645.000	8.273
646.000	8.273
648.000	8.273
649.000	8.273
651.000	8.273
652.000	8.273
654.000	8.273
656.000	8.900
657.000	8.900
659.000	8.900
661.000	8.900
662.000	8.900
664.000	8.900
665.000	8.900
667.000	8.900
668.000	8.900
673.000	8.900
677.000	8.900
679.000	8.900
681.000	8.900
682.000	8.900
684.000	8.900
685.000	8.900
687.000	8.900
688.000	8.900
690.000	8.900
692.000	8.900
693.000	8.900
695.000	9.051
697.000	9.051
699.000	9.051
701.000	9.051
702.000	9.051
