-34500.0,-70.08028600820889
-34499.0,-70.08060455823605
-34498.0,-70.08092299556725
-34497.0,-70.08124131911242
-34496.0,-70.0815595277797
-34495.0,-70.08187762047542
-34494.0,-70.08219559610414
-34493.0,-70.08251345356854
-34492.0,-70.08283119176957
-34491.0,-70.08314880960629
-34491.0,-70.08346630597597
-34490.0,-70.08378367977409
-34488.0,-70.08410092989423
-34487.0,-70.0844180552282
-34486.0,-70.08473505466594
-34485.0,-70.08505192709556
-34484.0,-70.08536867140334
-34483.0,-70.08568528647369
-34482.0,-70.08600177118919
-34481.0,-70.08631812443055
-34480.0,-70.08663434507665
-34479.0,-70.08695043200449
-34478.0,-70.08726638408922
-34475.0,-70.08758220020411
-34474.0,-70.0878978792206
-34473.0,-70.08821342000824
-34472.0,-70.08852882143469
-34471.0,-70.08884408236575
-34470.0,-70.08915920166534
-34468.0,-70.08947417819553
-34467.0,-70.08978901081646
-34466.0,-70.09010369838641
-34465.0,-70.09041823976179
-34464.0,-70.0907326337971
-34463.0,-70.09104687934496
-34462.0,-70.09136097525608
-34461.0,-70.09167492037932
-34460.0,-70.0919887135616
-34458.0,-70.09230235364797
-34456.0,-70.09261583948157
-34455.0,-70.09292916990364
-34454.0,-70.09324234375353
-34453.0,-70.09355535986867
-34452.0,-70.09386821708463
-34451.0,-70.09418091423501
-34450.0,-70.09449345015156
-34449.0,-70.0948058236641
-34448.0,-70.09511803360056
-34447.0,-70.0954300787869
-34446.0,-70.0957419580473
-34445.0,-70.09605367020389
-34444.0,-70.09636521407698
-34443.0,-70.09667658848494
-34442.0,-70.09698779224424
-34441.0,-70.09729882416941
-34440.0,-70.09760968307314
-34438.0,-70.09792036776614
-34436.0,-70.09823087705723
-34435.0,-70.09854120975334
-34434.0,-70.09885136465947
-34433.0,-70.09916134057872
-34432.0,-70.09947113631227
-34431.0,-70.09978075065942
-34429.0,-70.10009018241752
-34428.0,-70.10039943038205
-34427.0,-70.10070849334659
-34426.0,-70.10101737010275
-34425.0,-70.10132605944032
-34424.0,-70.10163456014716
-34423.0,-70.10194287100919
-34422.0,-70.10225099081045
-34421.0,-70.10255891833312
-34420.0,-70.10286665235743
-34419.0,-70.10317419166175
-34417.0,-70.10348153502254
-34416.0,-70.10378868121437
-34415.0,-70.10409562900992
-34414.0,-70.10440237717997
-34413.0,-70.10470892449344
-34412.0,-70.1053214116168
-34412.0,-70.10501526971733
-34411.0,-70.10562734895511
-34409.0,-70.10593308049363
-34408.0,-70.10623860499186
-34407.0,-70.10654392120745
-34406.0,-70.10684902789616
-34405.0,-70.1071539238119
-34404.0,-70.10745860770668
-34403.0,-70.10776307833069
-34402.0,-70.10806733443226
-34401.0,-70.10837137475784
-34399.0,-70.10867519805204
-34397.0,-70.10897880305764
-34396.0,-70.10928218851555
-34395.0,-70.10958535316486
-34394.0,-70.1098882957428
-34393.0,-70.1101910149848
-34392.0,-70.11049350962443
-34390.0,-70.11079577839347
-34389.0,-70.11109782002184
-34388.0,-70.11139963323765
-34387.0,-70.11170121676724
-34386.0,-70.1120025693351
-34385.0,-70.11230368966393
-34384.0,-70.11260457647462
-34383.0,-70.1129052284863
-34382.0,-70.11320564441627
-34381.0,-70.11350582298007
-34379.0,-70.11380576289145
-34377.0,-70.1141054628624
-34376.0,-70.11440492160312
-34375.0,-70.11470413782207
-34374.0,-70.11500311022596
-34373.0,-70.11530183751968
-34372.0,-70.11560031840648
-34370.0,-70.11589855158776
-34369.0,-70.11619653576328
-34368.0,-70.116494269631
-34367.0,-70.1167917518872
-34366.0,-70.11708898122644
-34365.0,-70.11738595634152
-34364.0,-70.1176826759236
-34363.0,-70.11797913866212
-34362.0,-70.1182753432448
-34360.0,-70.11857128835771
-34358.0,-70.11886697268525
-34357.0,-70.11916239491012
-34356.0,-70.11945755371335
-34355.0,-70.11975244777435
-34354.0,-70.12004707577086
-34353.0,-70.12034143637895
-34352.0,-70.12063552827313
-34350.0,-70.1209293501262
-34349.0,-70.1212229006094
-34348.0,-70.12151617839231
-34347.0,-70.12180918214295
-34346.0,-70.12210191052772
-34345.0,-70.12239436221142
-34344.0,-70.12268653585731
-34343.0,-70.12297843012703
-34342.0,-70.12327004368069
-34340.0,-70.12356137517683
-34338.0,-70.12385242327245
-34337.0,-70.124143186623
-34336.0,-70.12443366388243
-34335.0,-70.12472385370313
-34334.0,-70.12501375473602
-34334.0,-70.12530336563046
-34333.0,-70.12559268503438
-34331.0,-70.12588171159419
-34330.0,-70.12617044395485
-34329.0,-70.12645888075981
-34328.0,-70.12674702065112
-34327.0,-70.12703486226934
-34326.0,-70.12732240425362
-34325.0,-70.12760964524168
-34324.0,-70.12789658386981
-34323.0,-70.1281832187729
-34322.0,-70.12846954858448
-34320.0,-70.12875557193662
-34319.0,-70.12904128746008
-34318.0,-70.12932669378424
-34317.0,-70.12961178953711
-34316.0,-70.12989657334536
-34315.0,-70.13018104383436
-34314.0,-70.13074903934933
-34314.0,-70.1304651996281
-34313.0,-70.13103256161943
-34311.0,-70.13131576505856
-34310.0,-70.13159864828555
-34309.0,-70.13188120991798
-34308.0,-70.1321634485722
-34307.0,-70.1324453628633
-34306.0,-70.13272695140512
-34305.0,-70.13300821281034
-34304.0,-70.13328914569037
-34303.0,-70.13356974865546
-34302.0,-70.13385002031468
-34301.0,-70.13412995927592
-34299.0,-70.13440956414593
-34298.0,-70.13468883353028
-34297.0,-70.13496776603343
-34296.0,-70.13524636025875
-34295.0,-70.13552461480845
-34294.0,-70.13580252828369
-34293.0,-70.13608009928454
-34291.0,-70.13635732640998
-34290.0,-70.13663420825795
-34289.0,-70.13691074342536
-34288.0,-70.13718693050811
-34287.0,-70.13746276810102
-34286.0,-70.13773825479798
-34285.0,-70.13801338919187
-34284.0,-70.13828816987458
-34283.0,-70.13856259543708
-34281.0,-70.13883666446935
-34279.0,-70.13911037556048
-34278.0,-70.13938372729862
-34277.0,-70.13965671827106
-34276.0,-70.13992934706411
-34275.0,-70.14020161226333
-34274.0,-70.14047351245334
-34272.0,-70.14074504621793
-34271.0,-70.1410162121401
-34270.0,-70.14128700880198
-34269.0,-70.14155743478496
-34268.0,-70.1418274886696
-34267.0,-70.14209716903574
-34266.0,-70.1423664744624
-34265.0,-70.14263540352796
-34264.0,-70.14290395481
-34263.0,-70.14317212688542
-34261.0,-70.14343991833043
-34259.0,-70.14370732772058
-34258.0,-70.14397435363075
-34257.0,-70.1442409946352
-34256.0,-70.14450724930752
-34255.0,-70.14477311622073
-34254.0,-70.14503859394728
-34252.0,-70.14530368105896
-34251.0,-70.14556837612709
-34250.0,-70.1458326777224
-34249.0,-70.1460965844151
-34248.0,-70.14636009477492
-34247.0,-70.14662320737106
-34246.0,-70.14688592077228
-34245.0,-70.14714823354684
-34244.0,-70.14741014426261
-34242.0,-70.147671651487
-34240.0,-70.14793275378705
-34239.0,-70.14819344972938
-34238.0,-70.14845373788023
-34237.0,-70.14871361680555
-34236.0,-70.1489730850709
-34235.0,-70.14923214124154
-34234.0,-70.14949078388243
-34232.0,-70.14974901155826
-34231.0,-70.15000682283346
-34230.0,-70.15026421627219
-34229.0,-70.15052119043841
-34228.0,-70.15077774389587
-34227.0,-70.15103387520814
-34226.0,-70.1512895829386
-34225.0,-70.15154486565051
-34224.0,-70.15179972190697
-34222.0,-70.15205415027097
-34220.0,-70.15230814930543
-34219.0,-70.15256171757316
-34218.0,-70.15281485363698
-34217.0,-70.1530675560596
-34216.0,-70.15331982340375
-34215.0,-70.15357165423218
-34213.0,-70.15382304710764
-34212.0,-70.15407400059291
-34211.0,-70.15432451325088
-34210.0,-70.15457458364448
-34209.0,-70.15482421033677
-34208.0,-70.1550733918909
-34207.0,-70.1553221268702
-34206.0,-70.15557041383815
-34205.0,-70.15581825135843
-34204.0,-70.15606563799487
-34202.0,-70.15631257231159
-34200.0,-70.15655905287294
-34199.0,-70.1568050782435
-34198.0,-70.15705064698817
-34197.0,-70.15729575767216
-34196.0,-70.15754040886101
-34196.0,-70.15778459912057
-34195.0,-70.15802832701713
-34193.0,-70.15827159111731
-34192.0,-70.15851438998818
-34191.0,-70.15875672219724
-34190.0,-70.15899858631244
-34189.0,-70.1592399809022
-34188.0,-70.15948090453546
-34187.0,-70.15972135578167
-34186.0,-70.15996133321083
-34185.0,-70.16020083539352
-34183.0,-70.16043986090087
-34181.0,-70.16067840830463
-34180.0,-70.16091647617723
-34179.0,-70.1611540630917
-34178.0,-70.16139116762174
-34177.0,-70.16162778834182
-34176.0,-70.16186392382704
-34175.0,-70.16209957265332
-34174.0,-70.1623347333973
-34173.0,-70.16256940463643
-34172.0,-70.16280358494896
-34171.0,-70.163037272914
-34170.0,-70.16327046711149
-34169.0,-70.16350316612225
-34168.0,-70.16373536852804
-34167.0,-70.1639670729115
-34166.0,-70.16419827785627
-34165.0,-70.16442898194691
-34163.0,-70.16465918376903
-34161.0,-70.16488888190923
-34160.0,-70.16511807495516
-34159.0,-70.16534676149553
-34158.0,-70.16557494012018
-34157.0,-70.16580260942
-34156.0,-70.16602976798708
-34154.0,-70.16625641441466
-34153.0,-70.16648254729714
-34152.0,-70.16670816523015
-34151.0,-70.16693326681057
-34150.0,-70.16715785063651
-34149.0,-70.1673819153074
-34148.0,-70.16760545942394
-34147.0,-70.16782848158819
-34146.0,-70.16805098040355
-34145.0,-70.16827295447483
-34143.0,-70.16849440240821
-34142.0,-70.16871532281134
-34141.0,-70.1689357142933
-34140.0,-70.16915557546463
-34139.0,-70.16937490493744
-34138.0,-70.16959370132533
-34137.0,-70.1700296893085
-34137.0,-70.16981196324343
-34136.0,-70.17024687813891
-34134.0,-70.17046352835462
-34133.0,-70.17067963857725
-34132.0,-70.17089520743015
-34131.0,-70.17111023353831
-34130.0,-70.17132471552853
-34129.0,-70.17153865202928
-34128.0,-70.17175204167091
-34127.0,-70.17196488308551
-34126.0,-70.172177174907
-34125.0,-70.17238891577124
-34124.0,-70.17260010431589
-34122.0,-70.17281073918056
-34121.0,-70.17302081900681
-34120.0,-70.17323034243815
-34119.0,-70.17343930812008
-34118.0,-70.17364771470012
-34117.0,-70.17385556082783
-34116.0,-70.17406284515485
-34115.0,-70.17426956633491
-34114.0,-70.17447572302387
-34113.0,-70.17468131387972
-34112.0,-70.17488633756261
-34111.0,-70.17509079273496
-34110.0,-70.17529467806136
-34109.0,-70.17549799220866
-34108.0,-70.175700733846
-34107.0,-70.17590290164485
-34106.0,-70.17610449427897
-34104.0,-70.17630551042451
-34102.0,-70.17650594876002
-34101.0,-70.17670580796643
-34100.0,-70.17690508672715
-34099.0,-70.17710378372801
-34098.0,-70.1773018976574
-34097.0,-70.17749942720619
-34095.0,-70.17769637106778
-34094.0,-70.17789272793823
-34093.0,-70.17808849651611
-34092.0,-70.1782836755027
-34091.0,-70.17847826360189
-34090.0,-70.17867225952025
-34089.0,-70.17886566196712
-34088.0,-70.17905846965454
-34087.0,-70.1792506812973
-34086.0,-70.17944229561304
-34084.0,-70.17963331132219
-34082.0,-70.17982372714803
-34081.0,-70.18001354181675
-34080.0,-70.1802027540574
-34079.0,-70.18039136260201
-34078.0,-70.18057936618553
-34078.0,-70.18076676354595
-34077.0,-70.18095355342422
-34075.0,-70.1811397345644
-34074.0,-70.18132530571356
-34073.0,-70.1815102656219
-34072.0,-70.18169461304278
-34071.0,-70.18187834673266
-34070.0,-70.18206146545123
-34069.0,-70.18224396796137
-34068.0,-70.18242585302922
-34067.0,-70.18260711942416
-34065.0,-70.1827877659189
-34063.0,-70.18296779128946
-34062.0,-70.18314719431523
-34061.0,-70.18332597377892
-34060.0,-70.18350412846677
-34059.0,-70.18368165716832
-34058.0,-70.18385855867669
-34056.0,-70.18403483178844
-34055.0,-70.18421047530366
-34054.0,-70.184385488026
-34053.0,-70.18455986876268
-34052.0,-70.18473361632454
-34051.0,-70.18490672952605
-34050.0,-70.18507920718535
-34049.0,-70.18525104812429
-34048.0,-70.18542225116839
-34047.0,-70.18559281514699
-34045.0,-70.18576273889316
-34043.0,-70.1859320212438
-34042.0,-70.18610066103963
-34041.0,-70.18626865712527
-34040.0,-70.18643600834918
-34039.0,-70.18660271356379
-34038.0,-70.18676877162545
-34036.0,-70.18693418139453
-34035.0,-70.18709894173537
-34034.0,-70.18726305151635
-34033.0,-70.18742650960992
-34032.0,-70.18758931489265
-34031.0,-70.18775146624519
-34030.0,-70.18791296255237
-34029.0,-70.18807380270322
-34028.0,-70.1882339855909
-34027.0,-70.1883935101129
-34026.0,-70.18855237517093
-34024.0,-70.188710579671
-34023.0,-70.18886812252343
-34022.0,-70.18902500264294
-34021.0,-70.18918121894856
-34020.0,-70.18933677036381
-34019.0,-70.1894916558166
-34018.0,-70.18964587423929
-34017.0,-70.18979942456879
-34016.0,-70.1899523057465
-34015.0,-70.19010451671839
-34014.0,-70.19025605643499
-34013.0,-70.19040692385147
-34012.0,-70.19055711792763
-34011.0,-70.1907066376279
-34010.0,-70.19085548192147
-34009.0,-70.19100364978225
-34008.0,-70.19115114018885
-34006.0,-70.1912979521247
-34004.0,-70.19144408457807
-34003.0,-70.19158953654201
-34002.0,-70.19173430701447
-34001.0,-70.19187839499833
-34000.0,-70.19202179950135
-33997.0,-70.19216451953625
-33996.0,-70.19230655412078
-33995.0,-70.19244790227764
-33994.0,-70.1925885630346
-33993.0,-70.19272853542454
-33992.0,-70.19286781848537
-33991.0,-70.19300641126017
-33990.0,-70.19314431279716
-33989.0,-70.19328152214976
-33988.0,-70.1934180383766
-33986.0,-70.19355386054154
-33984.0,-70.19368898771371
-33983.0,-70.19382341896755
-33982.0,-70.19395715338283
-33981.0,-70.19409019004465
-33980.0,-70.19422252804354
-33979.0,-70.19435416647539
-33977.0,-70.19448510444157
-33976.0,-70.1946153410489
-33975.0,-70.19474487540973
-33974.0,-70.19487370664187
-33973.0,-70.19500183386874
-33972.0,-70.19512925621935
-33971.0,-70.19525597282825
-33970.0,-70.19538198283573
-33969.0,-70.19550728538766
-33968.0,-70.19563187963564
-33966.0,-70.19575576473702
-33965.0,-70.19587893985485
-33964.0,-70.19600140415798
-33963.0,-70.1961231568211
-33962.0,-70.19624419702468
-33961.0,-70.1963645239551
-33960.0,-70.19660303477137
-33960.0,-70.19648413680461
-33959.0,-70.19672121705952
-33957.0,-70.19683868287915
-33956.0,-70.19695543144633
-33955.0,-70.19707146198323
-33954.0,-70.19718677371802
-33953.0,-70.19730136588497
-33952.0,-70.19741523772447
-33951.0,-70.19752838848305
-33950.0,-70.1976408174134
-33949.0,-70.19775252377444
-33947.0,-70.19786350683125
-33945.0,-70.19797376585522
-33943.0,-70.19808330012401
-33942.0,-70.19819210892155
-33941.0,-70.19830019153814
-33940.0,-70.1984075472704
-33939.0,-70.19851417542142
-33937.0,-70.1986200753006
-33936.0,-70.19872524622386
-33935.0,-70.19882968751355
-33934.0,-70.19893339849853
-33933.0,-70.19903637851417
-33932.0,-70.1991386269024
-33931.0,-70.19924014301174
-33930.0,-70.19934092619728
-33929.0,-70.19944097582078
-33927.0,-70.19954029125063
-33925.0,-70.19963887186191
-33924.0,-70.1997367170364
-33923.0,-70.19983382616263
-33922.0,-70.1999301986359
-33921.0,-70.20012073123866
-33921.0,-70.20002583385828
-33920.0,-70.20021489019278
-33918.0,-70.20030831014324
-33917.0,-70.20040099051955
-33916.0,-70.20049293075812
-33915.0,-70.2005841303023
-33914.0,-70.20067458860247
-33913.0,-70.20076430511591
-33912.0,-70.20085327930703
-33911.0,-70.20094151064721
-33910.0,-70.20102899861494
-33909.0,-70.2011157426958
-33907.0,-70.20120174238252
-33906.0,-70.20128699717496
-33905.0,-70.20137150658016
-33904.0,-70.20145527011235
-33903.0,-70.20153828729302
-33902.0,-70.2016205576509
-33901.0,-70.20170208072197
-33900.0,-70.20178285604958
-33898.0,-70.20186288318433
-33897.0,-70.20194216168423
-33896.0,-70.20202069111464
-33895.0,-70.20209847104834
-33894.0,-70.20217550106553
-33893.0,-70.20225178075385
-33892.0,-70.20232730970845
-33891.0,-70.20240208753195
-33890.0,-70.2024761138345
-33889.0,-70.20254938823382
-33888.0,-70.20262191035516
-33886.0,-70.20269367983144
-33885.0,-70.20276469630313
-33884.0,-70.2028349594184
-33883.0,-70.20290446883305
-33882.0,-70.2029732242106
-33881.0,-70.20304122522226
-33880.0,-70.20310847154703
-33879.0,-70.20317496287161
-33878.0,-70.20324069889055
-33877.0,-70.20330567930618
-33876.0,-70.20336990382867
-33875.0,-70.20343337217604
-33874.0,-70.20349608407417
-33873.0,-70.20355803925693
-33872.0,-70.20361923746601
-33871.0,-70.20367967845112
-33870.0,-70.20373936196992
-33868.0,-70.20379828778806
-33866.0,-70.20385645567922
-33865.0,-70.20391386542508
-33864.0,-70.20397051681545
-33863.0,-70.20402640964818
-33862.0,-70.20408154372923
-33861.0,-70.2041359188727
-33859.0,-70.20418953490082
-33858.0,-70.20424239164402
-33857.0,-70.20429448894089
-33856.0,-70.20434582663827
-33855.0,-70.20439640459124
-33854.0,-70.2044462226631
-33853.0,-70.20449528072544
-33852.0,-70.20454357865817
-33851.0,-70.20459111634953
-33850.0,-70.20463789369606
-33848.0,-70.20468391060271
-33847.0,-70.20472916698279
-33846.0,-70.20477366275802
-33845.0,-70.20481739785853
-33844.0,-70.20486037222294
-33843.0,-70.20490258579828
-33842.0,-70.20494403854012
-33841.0,-70.20498473041249
-33839.0,-70.205024661388
-33838.0,-70.20506383144773
-33837.0,-70.20510224058141
-33836.0,-70.20513988878731
-33835.0,-70.2051767760723
-33834.0,-70.20521290245193
-33833.0,-70.20524826795031
-33832.0,-70.20528287260026
-33831.0,-70.20531671644332
-33830.0,-70.20534979952964
-33829.0,-70.20538212191819
-33827.0,-70.2054136836766
-33826.0,-70.2054444848813
-33825.0,-70.20547452561749
-33824.0,-70.20550380597915
-33823.0,-70.20553232606909
-33822.0,-70.20556008599895
-33821.0,-70.2055870858892
-33820.0,-70.2056133258692
-33819.0,-70.20563880607718
-33818.0,-70.20566352666027
-33817.0,-70.20568748777454
-33816.0,-70.20571068958498
-33815.0,-70.20573313226551
-33814.0,-70.20575481599907
-33813.0,-70.20577574097757
-33812.0,-70.20579590740192
-33811.0,-70.20581531548204
-33809.0,-70.20583396543691
-33808.0,-70.20585185749454
-33807.0,-70.20586899189203
-33806.0,-70.20588536887558
-33805.0,-70.20590098870048
-33804.0,-70.20591585163109
-33803.0,-70.205929957941
-33802.0,-70.20594330791286
-33802.0,-70.20595590183854
-33800.0,-70.20596774001909
